#Lon Lat Depth mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position Y_position ID Mechanism_type
196.81 53.48 31.2 1.309 -1.155 -0.154 1.255 -0.062 -1.46 24 196.81 53.48 B052190A R-SS
109.49 -8.71 30.7 1.441 -1.898 0.456 2.446 -0.354 0.805 24 109.49 -8.71 B052190B R
261.99 -36.39 15.0 -0.272 -0.148 0.42 0.704 -0.378 -1.65 25 261.99 -36.39 B052290A SS-R
283.93 19.79 15.0 0.5687 -0.0669 -0.5017 -0.3449 -0.8244 0.7401 24 283.93 19.79 B052290B R-SS
141.45 -2.88 23.0 -0.4037 0.59 -0.1863 0.3781 0.8623 0.5308 24 141.45 -2.88 B052390A N-SS
120.42 20.4 28.3 -3.728 -1.003 4.73 2.323 -2.825 5.005 23 120.42 20.4 B052390B N-SS
128.7 -7.27 147.1 1.49 -0.46 -1.03 -0.169 0.417 0.895 24 128.7 -7.27 B052390C R
168.85 -18.84 150.1 -0.4384 -0.0766 0.5149 0.5073 -0.8366 0.1787 24 168.85 -18.84 B052390D N
31.64 5.93 15.0 -5.58 5.509 0.071 -1.591 0.092 3.061 25 31.64 5.93 B052490A N
31.67 5.7 15.0 -3.549 4.412 -0.863 -1.609 1.531 1.206 26 31.67 5.7 C052490B N-SS
120.95 -7.3 580.3 -3.693 2.164 1.529 2.945 0.98 1.184 26 120.95 -7.3 C052490C N
129.98 -2.7 15.0 4.205 -2.407 -1.798 -3.413 4.666 2.118 24 129.98 -2.7 B052590A R
123.36 1.33 33.0 1.95 -1.564 -0.386 -4.371 0.624 0.536 24 123.36 1.33 B052690A R
168.18 -16.89 217.2 0.324 -0.779 0.455 0.281 -0.435 -1.067 24 168.18 -16.89 B052690B SS-R
277.34 6.96 15.0 -0.245 -0.066 0.311 0 0 1.142 24 277.34 6.96 B052790A SS
147.61 15.45 15.0 -9.415 3.485 5.93 0 0 4.547 23 147.61 15.45 B052790B N
147.96 15.5 15.0 -4.111 2.073 2.038 0 0 2.986 23 147.96 15.5 B052790C N
7.78 73.86 15.0 -4.1 -1.074 5.174 0 0 1.783 24 7.78 73.86 B052790D N
323.15 7.62 15.0 -0.577 -0.015 0.592 0 0 -7.718 24 323.15 7.62 B052790E SS
181.99 -20.68 493.8 -7.006 1.24 5.766 -1.595 -5.356 -2.289 24 181.99 -20.68 B052890A N
127.67 -6.56 327.1 0.233 -0.0206 -0.2124 -0.9137 0.89 0.1379 24 127.67 -6.56 B052890B R
147.22 43.89 96.1 -0.874 0.5847 0.2893 0.5394 0.5867 0.5359 24 147.22 43.89 B052890C N
152.54 -4.55 99.6 -1.129 -0.288 1.417 -8.656 0.167 4.35 23 152.54 -4.55 B052890D N
120.54 16.23 16.9 -6.842 7.636 -0.794 1.808 -1.431 0.266 23 120.54 16.23 B052990A N
206.91 56.89 15.0 0.379 -0.254 -0.125 1.323 0.713 -0.325 25 206.91 56.89 B052990B R
282.99 -6.22 23.2 5.078 -0.118 -4.96 -3.315 4.71 0.639 25 282.99 -6.22 C053090A R
122.58 -9.13 136.3 -0.167 -0.405 0.572 0.281 -0.079 1.332 24 122.58 -9.13 B053090B SS
26.81 45.92 74.3 2.558 -1.204 -1.354 -1.632 -0.699 -1.034 26 26.81 45.92 C053090C R
283.57 -6.16 23.1 2.436 -0.565 -1.871 -2.349 0.728 0.893 24 283.57 -6.16 B053090D R
26 45.67 87.3 2.016 -2.087 0.071 -1.632 1.65 0.934 25 26.0 45.67 C053190A R
259.88 16.77 26.0 5.047 -8.471 3.424 2.783 -0.801 1.682 24 259.88 16.77 B053190B R
140.7 35.51 30.2 1.586 0.191 -1.776 0.033 1.979 -0.657 25 140.7 35.51 B060190A R
147.75 -4.33 26.7 -0.167 -1.768 1.935 0.527 0.379 0.443 24 147.75 -4.33 B060190B SS
147.57 15.44 15.0 -2.914 -0.274 3.188 0 0 -0.361 23 147.57 15.44 B060190C N
183.68 -25.41 15.0 1.051 0.113 -1.164 -0.216 0.81 -0.153 24 183.68 -25.41 B060190D R
153.96 -5.78 134.9 1.818 -1.113 -0.705 0.749 -0.84 0.633 24 153.96 -5.78 B060190E R
93.28 32.2 15.0 -5.977 0.725 5.252 -5.209 3.141 2.039 23 93.28 32.2 B060290A N-SS
122.76 1.59 44.8 1.605 -1.129 -0.476 -1.122 0.19 -0.37 24 122.76 1.59 B060290B R
167.91 -14.43 15.0 4.749 0.337 -5.086 0.303 1.183 -0.998 23 167.91 -14.43 B060490A R
162.51 -11.29 49.0 3.531 -4.365 0.834 5.39 0.697 -0.307 23 162.51 -11.29 B060490B R
138.94 35.78 120.0 0.4284 0.0601 -0.4886 -0.0434 0.9534 -0.1751 24 138.94 35.78 B060590A R
282.54 -6.29 26.5 0.3031 0.0825 -0.3856 -0.818 0.6372 0.1594 24 282.54 -6.29 B060690A R
66.27 -19.84 15.0 -0.0341 0.8584 -0.8243 0.7018 0.1102 -0.4682 24 66.27 -19.84 B060790A SS-R
144.77 -3.33 15.0 -0.573 -0.513 1.086 -0.587 -0.206 5.665 25 144.77 -3.33 C060790B SS
183.11 -15.47 15.0 0.027 -1.08 1.053 0.925 -2.428 1.124 24 183.11 -15.47 B060790C R
336.15 -1.09 15.0 -0.114 0.799 -0.685 0.672 -0.44 -2.123 24 336.15 -1.09 B060790D SS
288.33 -18.33 15.0 1.941 -1.429 -0.512 0.402 -1.297 2.843 24 288.33 -18.33 B060890A R-SS
181.07 -18.51 503.5 -3.143 4.437 -1.294 2.423 -3.118 -1.414 25 181.07 -18.51 C060890B N-SS
120.17 -9.55 101.0 -1.648 0.395 1.252 -0.468 0.627 0.864 24 120.17 -9.55 B060890C N
282.93 -5.7 31.1 -0.17 0.12 0.05 -0.007 1.949 0.398 24 282.93 -5.7 B060990A N
123.43 1.41 15.9 1.13 -0.855 -0.276 -1.38 -1.538 -0.499 24 123.43 1.41 B060990B R
240.81 -6.98 15.4 3.452 -2.241 -1.211 0 0 -1.003 23 240.81 -6.98 B061190A R
240.46 -7.32 15.0 5.125 -1.043 -4.081 -3.139 1.184 -2.474 23 240.46 -7.32 B061190B R-SS
137.97 9.32 41.0 1.901 -2.416 0.515 0.125 0.176 -1.105 24 137.97 9.32 B061390A R
126.27 6.2 84.1 2.519 1.834 -4.353 -1.325 1.79 -2.5 24 126.27 6.2 B061390B R-SS
147.42 18.14 15.0 0.7029 0.1087 -0.8116 0.107 0.6094 0.3552 24 147.42 18.14 B061490A R-SS
121.86 11.7 15.0 -0.834 4.923 -4.089 -0.133 1.07 0.307 26 121.86 11.7 C061490B SS
85.19 47.88 36.0 3.331 -7.971 4.64 -3.823 2.135 -5.443 25 85.19 47.88 C061490C SS-R
121.95 11.52 15.0 0.125 0.481 -0.606 -1.393 -0.545 1.064 24 121.95 11.52 B061490D SS-R
152.4 -4.58 35.6 0.84 -0.7476 -0.0923 0.5657 -0.0181 -0.4155 25 152.4 -4.58 B061590A R
183.47 -22.34 137.3 0.81 0.419 -1.229 -1.166 -2.739 -0.052 24 183.47 -22.34 B061690A R
20.44 38.7 15.0 2.215 -0.812 -1.403 0.532 -0.248 1.526 24 20.44 38.7 B061690B R
127.18 27.43 15.0 -0.7372 0.1894 0.5479 0.826 0.3147 0.7401 25 127.18 27.43 B061690C N-SS
65.25 26.75 15.0 0.439 -1.51 1.071 0.529 -0.563 -0.916 25 65.25 26.75 B061790A SS-R
65.62 27.34 15.0 0.37 -1.866 1.496 -0.617 -1.237 -1.249 24 65.62 27.34 B061790B SS-R
125.65 4.1 144.3 -0.67 0.056 0.614 0.557 1.896 -0.81 24 125.65 4.1 B061790C N
170.45 -21.72 120.1 -0.4189 0.3414 0.0775 -0.1127 0.933 0.4181 24 170.45 -21.72 B061890A N
125.45 4.41 164.0 0.1914 0.2557 -0.4471 -0.169 0.297 -0.9435 24 125.45 4.41 B061890B SS
291.51 -21.92 136.1 -0.9257 0.2055 0.7202 0.131 -0.5531 -0.4309 24 291.51 -21.92 B061890C N
180.68 -20.59 614.5 -1.242 0.346 0.896 -1.792 -1.604 0.849 24 180.68 -20.59 B061990A N
333.83 0.93 15.0 1.055 2.257 -3.312 0.566 -2.438 -6.868 23 333.83 0.93 B061990B SS
155.79 -6.78 53.0 4.861 -5.98 1.12 -0.708 3.52 -1.988 23 155.79 -6.78 B062090A R-SS
49.52 36.95 15.0 0.2423 0.6985 -0.9407 -0.8728 -0.1224 0.6404 27 49.52 36.95 M062090B SS-R
49.77 36.51 15.0 2.689 1.696 -4.386 -0.496 3.356 -0.365 24 49.77 36.51 B062190A R
122.13 17.81 46.1 0.674 0.81 -1.484 -0.453 0.412 -0.336 24 122.13 17.81 B062190B SS-R
187.04 51.26 15.0 -3.963 4.715 -0.752 0.709 -1.059 -0.323 23 187.04 51.26 B062190C N
167.82 -14.88 193.0 2.09 -0.752 -1.337 0.245 0.039 -0.002 24 167.82 -14.88 B062290A R
290.7 -19.59 111.1 -1.032 -0.302 1.334 0.578 -1.502 -0.447 24 290.7 -19.59 B062290B N
273.85 11.64 15.0 0.718 -0.346 -0.373 1.161 -0.811 0.402 24 273.85 11.64 B062290C R
167.95 -14.61 15.0 1.847 0.324 -2.171 0.103 0.981 -0.262 24 167.95 -14.61 B062290D R
167.9 -14.53 15.0 3.109 0.64 -3.749 0.639 2.487 0.202 24 167.9 -14.53 B062290E R
146.36 -0.35 24.1 -0.88 -1.004 1.883 -0.775 -0.062 1.319 25 146.36 -0.35 C062390A SS-N
183.78 -21.29 194.8 -0.337 0.203 0.134 -0.687 -1.978 0.492 26 183.78 -21.29 C062390B N
183.38 -21.38 201.3 -4.531 0.268 4.262 -0.333 -2.806 2.3 24 183.38 -21.38 B062490A N
48.91 36.08 15.0 0.146 0.89 -1.036 0.041 0.762 -0.179 24 48.91 36.08 B062490B SS-N
164.45 56.38 28.4 -0.344 -6.16 6.504 -0.66 -0.231 -3.255 23 164.45 56.38 B062590A SS
130.78 -2.82 15.0 1.693 -0.866 -0.827 -0.86 2.837 0.946 24 130.78 -2.82 B062590B R
123.01 1.94 15.0 6.6 -6.256 -0.344 -4.675 4.778 -0.199 23 123.01 1.94 B062690A R
180.4 -21.71 613.8 0.171 -0.533 0.361 -1.101 -2.35 -0.575 25 180.4 -21.71 B062690B R
138.61 34.91 152.5 0.288 0.261 -0.549 0.024 -1.178 -0.495 24 138.61 34.91 B062690C R
185.74 52.47 15.0 -0.185 0.18 0.005 -0.066 -0.498 -1.205 24 185.74 52.47 B062790A SS-N
183.72 -21.99 183.4 -0.467 0.403 0.064 -0.505 -1.257 0.237 24 183.72 -21.99 B062790B N
180.58 -21.18 631.0 1.559 -2.563 1.004 -3.048 -2.495 -0.829 24 180.58 -21.18 B062990A R
291.17 -28.66 117.3 -9.596 4.807 4.789 -3.015 1.314 -3.843 23 291.17 -28.66 B062990B N
316.76 28.63 15.0 -1.268 -0.502 1.769 0 0 0.196 24 316.76 28.63 B063090A N
275.34 9.99 15.0 -0.443 -1.007 1.45 -1.029 0.311 1.128 24 275.34 9.99 B063090B SS-N
149.7 44.25 35.1 6.894 -2.259 -4.635 1.524 1.947 -5.84 23 149.7 44.25 B063090C R
66.23 -12.06 15.0 -4.418 0.735 3.682 5.836 -4.884 -4.498 23 66.23 -12.06 B070290A N
150.25 -5.74 15.0 2.172 -2.2 0.028 1.335 0.055 -0.69 24 150.25 -5.74 B070390A R
140.4 35.99 56.4 5.744 0.943 -6.687 -2.131 0.834 -0.071 23 140.4 35.99 B070390B R
124.19 24.96 135.0 0.332 -2.032 1.699 -1.274 -1.872 -1.04 24 124.19 24.96 B070490A SS-R
68.93 37.45 15.0 -0.1099 -0.1301 0.2401 0.9003 -0.3855 -0.7172 24 68.93 37.45 B070590A N-SS
124.49 0.2 75.2 8.115 -0.023 -8.092 -0.176 3.283 -4.926 23 124.49 0.2 B070590B R
108.49 -6.95 15.0 2.081 -1.736 -0.345 -0.719 0.962 0.587 24 108.49 -6.95 B070690A R
150.76 45.33 39.0 2.31 -0.012 -2.297 -0.015 1.581 -1.813 24 150.76 45.33 B070690B R-SS
151.32 -2.79 434.3 1.789 -2.276 0.486 0.891 -1.574 -1.327 24 151.32 -2.79 B070690C R-SS
121.73 1.42 33.0 -2.475 0.762 1.713 -0.011 1.692 0.986 24 121.73 1.42 B070690D N
49.48 37.05 15.0 1.038 0.427 -1.465 -0.739 7.571 5.794 23 49.48 37.05 B070690E R-SS
120.73 11.83 23.2 -1.646 4.673 -3.028 2.358 -0.44 1.338 24 120.73 11.83 B070790A SS-N
154.83 -6.07 47.7 4.745 -5.7 0.955 4.316 3.301 -0.917 23 154.83 -6.07 B070790B R
168.01 -14.72 15.0 3.833 0.757 -4.59 -0.91 4.586 -0.439 23 168.01 -14.72 B070790C R
180.85 -17.36 563.8 -0.301 2.816 -2.515 3.598 -1.08 4.938 24 180.85 -17.36 B070890A SS-N
26.24 34.45 33.0 -1.21 0.532 0.678 0.453 -0.862 -0.663 24 26.24 34.45 B070990A N
31.6 5.83 15.0 -1.729 2.158 -0.43 1.759 -0.663 1.894 25 31.6 5.83 C070990B N-SS
256.41 9.21 15.0 -0.665 2.428 -1.763 -0.717 0.567 -4.194 24 256.41 9.21 B071090A SS
161.15 -10.09 34.7 0.976 -0.845 -0.131 -4.241 -0.77 0.707 25 161.15 -10.09 B071090B R
186.65 -15.18 49.7 -0.233 2.906 -2.674 -6.356 1.45 3.803 23 186.65 -15.18 B071090C N-SS
182 -30.09 19.6 0.6386 -0.0079 -0.6307 0.1758 0.8406 -0.1526 24 182.0 -30.09 B071090D R
223.38 59.56 15.0 2.19 -0.321 -1.869 0.752 -0.059 1.12 24 223.38 59.56 B071190A R
178.22 -25.22 596.4 -0.1896 0.7358 -0.5462 -0.4682 0.5899 -0.8695 25 178.22 -25.22 B071190B SS-N
178 -24.74 589.9 -1.888 6.07 -4.182 -2.891 5.309 -5.81 24 178.0 -24.74 B071190C SS-N
299.54 14.63 25.0 0.013 6.042 -6.054 0.226 -0.328 -1.312 24 299.54 14.63 B071290A SS
154.34 -5.94 61.5 1.975 -0.902 -1.073 0.014 0.332 1.407 24 154.34 -5.94 B071390A R
247.88 -13.65 15.0 -0.526 0.916 -0.39 0 0 1.791 24 247.88 -13.65 B071390B SS
70.61 36.68 217.1 2.284 -1.903 -0.381 3.106 -0.544 0.338 25 70.61 36.68 C071390C R
161.48 -9.97 91.5 -0.8016 -0.0044 0.806 -0.2796 0.4059 0.9503 24 161.48 -9.97 B071490A N-SS
342.74 0.27 23.0 -0.585 2.971 -2.386 1.354 -2.803 -7.561 25 342.74 0.27 C071490B SS
342.32 0.61 15.0 -0.586 3.048 -2.462 0 0 -3.794 24 342.32 0.61 B071490C SS
143.24 11.6 15.0 2.285 -2.291 0.006 1.598 0.424 -0.777 24 143.24 11.6 B071490D R
185.92 -17.23 170.3 -0.561 0.33 0.231 1.125 3.673 -0.677 24 185.92 -17.23 B071490E N
191.31 53.32 49.0 0.6548 -0.3707 -0.2841 0.5214 0.7298 -0.3705 24 191.31 53.32 B071590A R
184.3 -23.01 37.0 0.769 -0.1595 -0.6095 0.399 0.8729 -0.8383 24 184.3 -23.01 B071590B R
118.32 -9.38 120.7 2.264 1.484 -3.747 2.933 1.76 8.048 23 118.32 -9.38 B071590C SS-R
121.23 15.97 15.0 -0.283 3.403 -3.119 -0.269 0.202 -2.412 27 121.23 15.97 C071690A SS
121.29 23.73 15.0 2.721 -3.5 0.78 1.786 -1.894 -0.767 24 121.29 23.73 B071690B R-SS
120.55 16.35 15.0 -1.352 1.266 0.086 -0.184 -0.659 -0.046 24 120.55 16.35 B071690C N
123.13 -0.12 75.0 5.067 -1.522 -3.545 0.923 -0.226 -3.028 23 123.13 -0.12 B071790A R
120.98 16.22 15.0 -0.348 1.355 -1.007 0.112 -0.184 -0.571 24 120.98 16.22 B071790B SS
120.93 16.46 15.0 -0.139 1.504 -1.365 0.149 -0.11 0.001 25 120.93 16.46 B071790C SS
121.19 16.36 15.0 6.138 -2.398 -3.74 1.106 0.423 -2.975 25 121.19 16.36 C071790D R
271.91 12.54 49.0 3.164 -2.473 -0.691 0.546 -0.453 1.723 24 271.91 12.54 B071890A R
120.72 16.19 15.0 2.337 -0.786 -1.551 0.392 0.324 -1.446 24 120.72 16.19 B071890B R
29.64 37 15.0 -1.897 2.326 -0.429 0.111 -0.488 0.419 24 29.64 37.0 B071890C N
125.53 0.91 45.6 3.243 -0.744 -2.499 1.195 3.777 -1.198 23 125.53 0.91 B071890D R
126.92 0.93 15.0 -0.3066 0.8838 -0.5772 0.3093 0.3016 -0.8543 24 126.92 0.93 B071890E SS-N
130.51 -6.63 110.0 2.04 -2.707 0.667 -0.421 1.651 1.939 24 130.51 -6.63 B071890F R-SS
277.28 4.58 15.0 0.354 -1.096 0.743 0 0 6.307 23 277.28 4.58 B072090A SS
120.97 16.34 15.0 -0.358 3.05 -2.692 -0.513 -4.153 -1.32 24 120.97 16.34 B072090B SS-N
120.4 17.12 15.0 -0.086 2.676 -2.59 -1.365 1.714 -1.973 24 120.4 17.12 B072190A SS-R
168.37 -18.84 60.3 0.842 0.282 -1.124 -0.226 -0.109 0.085 24 168.37 -18.84 B072290A R
121.05 16.42 15.0 0.383 0.021 -0.404 -1.061 -0.557 -0.561 24 121.05 16.42 B072290B R
180.17 -23.15 559.2 1.701 -0.601 -1.1 -0.567 -2.255 -1.29 25 180.17 -23.15 C072290C R
144.32 11.52 15.0 1.226 -1.159 -0.067 1.337 -0.126 -0.916 24 144.32 11.52 B072290D R-SS
78.27 -36.69 15.0 0.146 -1.095 0.949 0.184 -0.152 0.472 24 78.27 -36.69 B072290E SS
120.62 16.62 15.4 0.743 0.501 -1.244 0.468 -2.475 -0.18 24 120.62 16.62 B072390A R
275.45 9.48 15.0 -0.969 -0.443 1.413 0.204 1.413 0.313 24 275.45 9.48 B072390B N
145.67 -4.32 15.0 0.2727 -0.8684 0.5957 0.414 0.6491 0.0972 24 145.67 -4.32 B072390C SS-R
122.34 11.21 15.0 0.429 1.732 -2.161 -0.968 0.62 1.521 24 122.34 11.21 B072390D SS-R
166.24 -13.62 124.3 0.113 -0.3438 0.2308 -0.0238 -0.0176 -0.9611 24 166.24 -13.62 B072390E SS
119.69 16.05 15.0 -0.63 1.199 -0.569 0.225 -0.925 0.702 24 119.69 16.05 B072390F SS-N
151.19 -3.58 15.0 -0.162 5.337 -5.175 0 0 2.608 23 151.19 -3.58 B072490A SS
185.31 -14.54 256.1 -4.702 -1.031 5.734 1.006 -1.183 0.374 23 185.31 -14.54 B072590A N
203.29 53.69 49.0 7.508 -7.42 -0.088 3.839 -1.239 2.595 23 203.29 53.69 B072590B R
127.67 -7.52 161.7 0.936 -0.615 -0.321 -1.932 -0.09 -0.306 24 127.67 -7.52 B072690A R
65.81 27.44 15.0 -0.02 -5.604 5.623 2.861 -1.985 -3.791 24 65.81 27.44 B072690B SS-R
147.56 15.15 15.0 -2.637 2.506 0.13 3.622 3.528 0.984 23 147.56 15.15 B072690C N
273.75 16.06 15.0 -0.7 0.018 0.682 1.098 0.967 0.191 24 273.75 16.06 B072790A N
167.26 -15.5 129.0 5.798 0.928 -6.726 -2.291 -2.566 0.959 26 167.26 -15.5 C072790B R-SS
167.04 -14.93 115.8 1.429 0.52 -1.949 -1.18 -0.961 -1.095 24 167.04 -14.93 B072890A R-SS
256.01 -35.73 15.0 -0.281 -0.57 0.851 0 0 -2.3 24 256.01 -35.73 B072890B SS
32.05 6 15.0 -1.073 1.345 -0.272 0 0 -0.205 24 32.05 6.0 B072890C N
279.64 -4.62 60.5 3.15 -0.319 -2.831 -4.496 -4.636 -2.135 23 279.64 -4.62 B072990A R
271.75 -41.42 15.0 -0.233 -0.104 0.337 0.072 0.158 -2.076 24 271.75 -41.42 B073090A SS
232.88 42.62 15.0 -4.927 -0.152 5.079 1.008 0.377 1.596 24 232.88 42.62 B073190A N
162.06 -10.77 40.9 0.7021 -0.3806 -0.3214 0.3374 -0.7341 0.1801 24 162.06 -10.77 B073190B R
95.4 3.32 39.4 3.575 -0.419 -3.156 -1.951 0.708 2.592 23 95.4 3.32 B073190C R-SS
165.99 -10.75 53.2 3.188 1.011 -4.199 0.601 0.214 0.308 24 165.99 -10.75 B080190A R
287.8 -32.14 35.1 1.015 0.109 -1.124 0.065 -0.795 0.013 25 287.8 -32.14 B080290A R
105.53 -7.58 54.2 4.108 -6.607 2.499 0.68 0.656 0.774 24 105.53 -7.58 B080290B R
85.28 48.25 32.0 0.107 -1.307 1.2 -0.242 -1.213 -0.926 25 85.28 48.25 B080390A SS-R
48.24 32.8 15.0 0.7919 -0.7164 -0.0755 -0.3035 0.5803 0.4559 24 48.24 32.8 B080390B R-SS
123.13 1.69 20.6 1.302 -0.86 -0.442 -0.905 0.057 -0.11 24 123.13 1.69 B080490A R
141.12 25.32 170.8 1.326 -4.785 3.459 0.01 1.547 -4.284 23 141.12 25.32 B080490B SS
137.5 29.48 520.4 -0.319 3.775 -3.456 3.055 -1.689 2.598 25 137.5 29.48 C080590A SS-N
141.36 36.24 38.8 0.957 0.279 -1.236 0.239 0.91 -0.586 25 141.36 36.24 B080590B R
138.84 34.95 15.0 4.441 -2.257 -2.184 4.12 1.351 -1.333 23 138.84 34.95 B080590C R
184.99 52.04 45.3 3.842 -4.247 0.404 3.603 1.753 -1.403 23 184.99 52.04 B080590D R
346.19 -0.71 15.0 -0.498 2.147 -1.65 0.821 1.299 -4.715 25 346.19 -0.71 C080590E SS
120.64 16.07 15.0 -4.244 3.73 0.513 0 0 1.469 23 120.64 16.07 B080690A N
186.62 -16.09 59.6 0.64 0.092 -0.732 -0.654 -2.282 -0.27 24 186.62 -16.09 B080690B R
332.1 -56.15 112.4 0.5402 -0.0723 -0.4679 -0.7039 0.9759 -0.4493 24 332.1 -56.15 B080690C R
256.81 8.23 15.0 0.115 0.647 -0.761 -0.153 0.65 -1.564 24 256.81 8.23 B080890A SS
248.05 -13.6 15.0 -0.45 2.375 -1.924 0 0 8.56 23 248.05 -13.6 B080990A SS
122.91 0.31 135.9 1.969 -2.119 0.15 -0.521 0.074 0.011 24 122.91 0.31 B081090A R
168.11 -20.11 33.0 -4.644 -1.795 6.439 0.779 -0.593 -1.114 24 168.11 -20.11 B081090B N
126.15 0.87 32.7 1.908 0.061 -1.97 -0.796 0.493 -1.283 25 126.15 0.87 B081090C R-SS
182.51 -19.65 389.2 -3.797 -0.494 4.291 -3.021 -4.235 -2.39 24 182.51 -19.65 B081090D N-SS
327.55 57.09 15.0 -8.803 -0.456 9.259 0 0 -0.316 23 327.55 57.09 B081090E N
59.8 6.28 15.0 -1.857 0.984 0.873 0 0 -1.083 24 59.8 6.28 B081090F N
281.85 0.01 15.0 6.963 2.996 -9.959 -1.669 -2.082 3.057 23 281.85 0.01 B081190A R-SS
170.93 -21.76 111.5 -0.142 0.657 -0.516 0.469 1.573 0.953 24 170.93 -21.76 B081190B N-SS
121.11 16.54 15.0 -3.575 4.301 -0.726 0 0 -0.242 23 121.11 16.54 B081190C N
331.59 1.29 15.0 0.018 0.735 -0.753 0 0 -2.175 24 331.59 1.29 B081290A SS
143.9 13.14 134.7 -0.299 -0.106 0.405 0.989 -1.332 -0.235 24 143.9 13.14 B081290B N
169.05 -19.58 164.9 2.206 -0.131 -2.075 0.855 -3.56 1.004 26 169.05 -19.58 C081290C R
207.74 60.01 93.2 0.731 -1.854 1.123 0.657 -0.807 -0.419 24 207.74 60.01 B081390A SS-R
65.8 26.93 15.0 -0.196 -0.791 0.987 0.454 0.512 -1.517 24 65.8 26.93 B081490A SS
323.81 35.38 15.0 -0.163 1.448 -1.284 -0.149 -0.133 3.171 25 323.81 35.38 C081490B SS
181.6 51.5 30.9 1.075 -1.013 -0.062 1.38 1.132 -0.44 24 181.6 51.5 B081490C R
290.67 -18.43 136.5 -0.549 -0.504 1.053 0.138 -0.69 0.099 24 290.67 -18.43 B081590A N-SS
176.28 -40.56 32.0 -5.262 4.708 0.554 1.575 1.714 3.072 23 176.28 -40.56 B081590B N
143 43.72 171.0 0.159 -0.3152 0.1562 0.8115 -0.0209 -0.5655 24 143.0 43.72 B081590C R-SS
162.02 -10.59 15.0 1.298 -0.644 -0.655 1.816 -2.974 0.997 24 162.02 -10.59 B081690A R
162.08 -11.14 16.5 0.508 -0.353 -0.155 0.326 -1.084 0.535 26 162.08 -11.14 C081790A R
162.08 -11.61 15.0 0.223 -0.478 0.255 1.071 0.252 -0.018 24 162.08 -11.61 B081790B R
78.05 -40.03 15.0 -0.467 -6.92 7.386 0 0 -0.246 23 78.05 -40.03 B081890A SS
77.79 -40.26 15.0 -0.174 -1.956 2.13 -0.17 -0.635 0.054 25 77.79 -40.26 B081890B SS
93.86 7.75 15.0 0.139 0.102 -0.241 -0.332 0.085 1.129 25 93.86 7.75 B081890C SS
252.48 -35.15 22.9 0.147 -0.636 0.489 0 0 -4.006 24 252.48 -35.15 B081990A SS
142.26 46.21 348.0 1.951 1.115 -3.066 1.817 -0.647 -2.942 24 142.26 46.21 B082090A SS-R
162.15 -11.32 15.0 1.875 -1.728 -0.147 3.367 -0.652 0.967 24 162.15 -11.32 B082090B R
182.55 -33.22 15.0 -6.421 -1.06 7.481 -0.163 2.49 3.856 24 182.55 -33.22 B082190A N
255.88 -28 15.0 -0.9924 0.1678 0.8246 -0.2509 -0.3795 0.3701 25 255.88 -28.0 B082190B N
121.77 22.42 15.0 0.546 1.138 -1.684 0 0 -0.803 24 121.77 22.42 B082190C SS
181.31 -34.56 16.6 0.6239 0.0276 -0.6515 -0.1455 0.7528 -0.4347 24 181.31 -34.56 B082190D R-SS
174.61 -21.83 15.0 0.228 -1.031 0.804 0.903 -1.048 0.184 24 174.61 -21.83 B082290A R-SS
186.73 -15.73 15.0 1.824 1.817 -3.641 0.031 8.804 1.618 23 186.73 -15.73 B082290B R
124.79 3.78 325.3 -5.727 0.71 5.017 1.612 -2.072 2.232 23 124.79 3.78 B082290C N
139.95 35.43 15.0 -0.826 -2.013 2.839 -2.336 0.825 6.979 23 139.95 35.43 B082290D SS
346.62 -17.62 15.0 -0.043 0.653 -0.61 0.019 -0.132 -1.079 24 346.62 -17.62 B082490A SS
143.86 -4.23 216.6 1.273 0.718 -1.992 0.054 1.089 0.754 24 143.86 -4.23 B082490B R-SS
152.1 -4.46 76.5 2.118 -1.01 -1.109 -5.213 3.665 0.52 23 152.1 -4.46 B082490C R
282.07 5.71 35.1 0.875 0.243 -1.118 -0.062 -0.336 0.077 24 282.07 5.71 B082590A R
282.37 6.26 16.8 1.498 -0.451 -1.047 0.626 -2.246 -0.542 24 282.37 6.26 B082590B R
126.18 0.75 38.7 3.533 0.135 -3.668 -1.249 0.415 -0.977 25 126.18 0.75 C082590C R
110.57 -9.43 15.0 0.118 -0.261 0.144 1.633 0.594 0.41 24 110.57 -9.43 B082690A R
281.96 19.43 15.0 -1.425 -0.724 2.149 -0.692 -0.592 0.818 24 281.96 19.43 B082690B N-SS
180.85 -33.23 20.4 0.537 -0.0562 -0.4808 0.2582 0.7804 -0.365 24 180.85 -33.23 B082690C R
182.09 -25.78 15.0 -0.133 2.121 -1.988 -0.946 -0.327 3.438 24 182.09 -25.78 B082790A SS
142.28 29.12 15.0 0.491 0.127 -0.617 0.063 1.018 0.133 24 142.28 29.12 B082790B R
125.39 -7.36 512.1 -0.154 -4.528 4.681 -3.397 -1.638 3.33 24 125.39 -7.36 B082790C SS-N
191.46 53.07 15.0 2.875 -0.922 -1.954 4.755 2.022 -1.865 23 191.46 53.07 B082890A R
327.58 52.79 15.0 -3.094 -1.787 4.881 0 0 -8.119 23 327.58 52.79 B082890B SS
184.26 -19.35 253.8 -0.271 0.309 -0.038 -1.559 -2.684 0.537 24 184.26 -19.35 B082890C N
